,filename,number,y
342,data/newdata/train/image8074_14xxx.png,2,"[1, 4, 10, 10, 10]"
343,data/newdata/train/image25020_11xxx.png,2,"[1, 1, 10, 10, 10]"
344,data/newdata/train/image20150_75xxx.png,2,"[7, 5, 10, 10, 10]"
345,data/newdata/train/image15238_17xxx.png,2,"[1, 7, 10, 10, 10]"
346,data/newdata/train/image16593_759xx.png,3,"[7, 5, 9, 10, 10]"
347,data/newdata/train/image19587_74xxx.png,2,"[7, 4, 10, 10, 10]"
348,data/newdata/train/image14078_96xxx.png,2,"[9, 6, 10, 10, 10]"
349,data/newdata/train/image2890_58xxx.png,2,"[5, 8, 10, 10, 10]"
350,data/newdata/train/image24845_24xxx.png,2,"[2, 4, 10, 10, 10]"
351,data/newdata/train/image29253_52xxx.png,2,"[5, 2, 10, 10, 10]"
352,data/newdata/train/image2717_13xxx.png,2,"[1, 3, 10, 10, 10]"
353,data/newdata/train/image27678_3xxxx.png,1,"[3, 10, 10, 10, 10]"
354,data/newdata/train/image17041_4xxxx.png,1,"[4, 10, 10, 10, 10]"
355,data/newdata/train/image23139_17xxx.png,2,"[1, 7, 10, 10, 10]"
356,data/newdata/train/image9639_9xxxx.png,1,"[9, 10, 10, 10, 10]"
357,data/newdata/train/image1829_77xxx.png,2,"[7, 7, 10, 10, 10]"
358,data/newdata/train/image10818_6xxxx.png,1,"[6, 10, 10, 10, 10]"
359,data/newdata/train/image6523_96xxx.png,2,"[9, 6, 10, 10, 10]"
360,data/newdata/train/image12538_27xxx.png,2,"[2, 7, 10, 10, 10]"
361,data/newdata/train/image6954_11xxx.png,2,"[1, 1, 10, 10, 10]"
362,data/newdata/train/image5159_1xxxx.png,1,"[1, 10, 10, 10, 10]"
363,data/newdata/train/image26930_6xxxx.png,1,"[6, 10, 10, 10, 10]"
364,data/newdata/train/image8123_53xxx.png,2,"[5, 3, 10, 10, 10]"
365,data/newdata/train/image23508_116xx.png,3,"[1, 1, 6, 10, 10]"
366,data/newdata/train/image19958_95xxx.png,2,"[9, 5, 10, 10, 10]"
367,data/newdata/train/image7232_52xxx.png,2,"[5, 2, 10, 10, 10]"
368,data/newdata/train/image25995_95xxx.png,2,"[9, 5, 10, 10, 10]"
369,data/newdata/train/image10189_27xxx.png,2,"[2, 7, 10, 10, 10]"
370,data/newdata/train/image16974_13xxx.png,2,"[1, 3, 10, 10, 10]"
371,data/newdata/train/image28984_17xxx.png,2,"[1, 7, 10, 10, 10]"
372,data/newdata/train/image14776_47xxx.png,2,"[4, 7, 10, 10, 10]"
373,data/newdata/train/image18438_13xxx.png,2,"[1, 3, 10, 10, 10]"
374,data/newdata/train/image15267_4xxxx.png,1,"[4, 10, 10, 10, 10]"
375,data/newdata/train/image20685_53xxx.png,2,"[5, 3, 10, 10, 10]"
376,data/newdata/train/image12346_79xxx.png,2,"[7, 9, 10, 10, 10]"
377,data/newdata/train/image16130_510xx.png,3,"[5, 1, 0, 10, 10]"
378,data/newdata/train/image13526_187xx.png,3,"[1, 8, 7, 10, 10]"
379,data/newdata/train/image15446_30xxx.png,2,"[3, 0, 10, 10, 10]"
380,data/newdata/train/image13519_281xx.png,3,"[2, 8, 1, 10, 10]"
381,data/newdata/train/image26668_18xxx.png,2,"[1, 8, 10, 10, 10]"
382,data/newdata/train/image18211_105xx.png,3,"[1, 0, 5, 10, 10]"
383,data/newdata/train/image8205_23xxx.png,2,"[2, 3, 10, 10, 10]"
384,data/newdata/train/image26627_15xxx.png,2,"[1, 5, 10, 10, 10]"
385,data/newdata/train/image16750_146xx.png,3,"[1, 4, 6, 10, 10]"
386,data/newdata/train/image27748_2xxxx.png,1,"[2, 10, 10, 10, 10]"
387,data/newdata/train/image28471_99xxx.png,2,"[9, 9, 10, 10, 10]"
388,data/newdata/train/image16740_6xxxx.png,1,"[6, 10, 10, 10, 10]"
389,data/newdata/train/image2150_299xx.png,3,"[2, 9, 9, 10, 10]"
390,data/newdata/train/image2243_15xxx.png,2,"[1, 5, 10, 10, 10]"
391,data/newdata/train/image24737_27xxx.png,2,"[2, 7, 10, 10, 10]"
392,data/newdata/train/image21119_620xx.png,3,"[6, 2, 0, 10, 10]"
393,data/newdata/train/image9107_33xxx.png,2,"[3, 3, 10, 10, 10]"
394,data/newdata/train/image21653_11xxx.png,2,"[1, 1, 10, 10, 10]"
395,data/newdata/train/image22779_931xx.png,3,"[9, 3, 1, 10, 10]"
396,data/newdata/train/image23150_2243x.png,4,"[2, 2, 4, 3, 10]"
397,data/newdata/train/image29388_50xxx.png,2,"[5, 0, 10, 10, 10]"
398,data/newdata/train/image24371_56xxx.png,2,"[5, 6, 10, 10, 10]"
399,data/newdata/train/image18546_77xxx.png,2,"[7, 7, 10, 10, 10]"
400,data/newdata/train/image29292_277xx.png,3,"[2, 7, 7, 10, 10]"
401,data/newdata/train/image7825_23xxx.png,2,"[2, 3, 10, 10, 10]"
402,data/newdata/train/image12088_27xxx.png,2,"[2, 7, 10, 10, 10]"
403,data/newdata/train/image25073_15xxx.png,2,"[1, 5, 10, 10, 10]"
404,data/newdata/train/image24050_27xxx.png,2,"[2, 7, 10, 10, 10]"
405,data/newdata/train/image22760_30xxx.png,2,"[3, 0, 10, 10, 10]"
406,data/newdata/train/image9716_631xx.png,3,"[6, 3, 1, 10, 10]"
407,data/newdata/train/image21394_246xx.png,3,"[2, 4, 6, 10, 10]"
408,data/newdata/train/image27499_62xxx.png,2,"[6, 2, 10, 10, 10]"
409,data/newdata/train/image6393_294xx.png,3,"[2, 9, 4, 10, 10]"
410,data/newdata/train/image29_12xxx.png,2,"[1, 2, 10, 10, 10]"
411,data/newdata/train/image5181_62xxx.png,2,"[6, 2, 10, 10, 10]"
412,data/newdata/train/image18214_57xxx.png,2,"[5, 7, 10, 10, 10]"
413,data/newdata/train/image18543_148xx.png,3,"[1, 4, 8, 10, 10]"
414,data/newdata/train/image8374_205xx.png,3,"[2, 0, 5, 10, 10]"
415,data/newdata/train/image3854_7xxxx.png,1,"[7, 10, 10, 10, 10]"
416,data/newdata/train/image3770_69xxx.png,2,"[6, 9, 10, 10, 10]"
417,data/newdata/train/image7110_44xxx.png,2,"[4, 4, 10, 10, 10]"
418,data/newdata/train/image3783_124xx.png,3,"[1, 2, 4, 10, 10]"
419,data/newdata/train/image23387_1xxxx.png,1,"[1, 10, 10, 10, 10]"
420,data/newdata/train/image5281_389xx.png,3,"[3, 8, 9, 10, 10]"
421,data/newdata/train/image7660_318xx.png,3,"[3, 1, 8, 10, 10]"
422,data/newdata/train/image3050_9xxxx.png,1,"[9, 10, 10, 10, 10]"
423,data/newdata/train/image16503_29xxx.png,2,"[2, 9, 10, 10, 10]"
424,data/newdata/train/image9946_541xx.png,3,"[5, 4, 1, 10, 10]"
425,data/newdata/train/image24992_10xxx.png,2,"[1, 0, 10, 10, 10]"
426,data/newdata/train/image7920_56xxx.png,2,"[5, 6, 10, 10, 10]"
427,data/newdata/train/image3805_11xxx.png,2,"[1, 1, 10, 10, 10]"
428,data/newdata/train/image11232_61xxx.png,2,"[6, 1, 10, 10, 10]"
429,data/newdata/train/image2753_88xxx.png,2,"[8, 8, 10, 10, 10]"
430,data/newdata/train/image15105_23xxx.png,2,"[2, 3, 10, 10, 10]"
431,data/newdata/train/image9500_48xxx.png,2,"[4, 8, 10, 10, 10]"
432,data/newdata/train/image25952_10xxx.png,2,"[1, 0, 10, 10, 10]"
433,data/newdata/train/image1275_683xx.png,3,"[6, 8, 3, 10, 10]"
434,data/newdata/train/image11247_344xx.png,3,"[3, 4, 4, 10, 10]"
435,data/newdata/train/image28831_72xxx.png,2,"[7, 2, 10, 10, 10]"
436,data/newdata/train/image12355_1574x.png,4,"[1, 5, 7, 4, 10]"
437,data/newdata/train/image313_49xxx.png,2,"[4, 9, 10, 10, 10]"
438,data/newdata/train/image14895_21xxx.png,2,"[2, 1, 10, 10, 10]"
439,data/newdata/train/image11832_86xxx.png,2,"[8, 6, 10, 10, 10]"
440,data/newdata/train/image27521_33xxx.png,2,"[3, 3, 10, 10, 10]"
441,data/newdata/train/image15012_370xx.png,3,"[3, 7, 0, 10, 10]"
442,data/newdata/train/image24067_116xx.png,3,"[1, 1, 6, 10, 10]"
443,data/newdata/train/image6220_38xxx.png,2,"[3, 8, 10, 10, 10]"
444,data/newdata/train/image26951_9xxxx.png,1,"[9, 10, 10, 10, 10]"
445,data/newdata/train/image23674_13xxx.png,2,"[1, 3, 10, 10, 10]"
446,data/newdata/train/image22278_55xxx.png,2,"[5, 5, 10, 10, 10]"
447,data/newdata/train/image5699_39xxx.png,2,"[3, 9, 10, 10, 10]"
448,data/newdata/train/image12921_16xxx.png,2,"[1, 6, 10, 10, 10]"
449,data/newdata/train/image11453_88xxx.png,2,"[8, 8, 10, 10, 10]"
450,data/newdata/train/image9411_30xxx.png,2,"[3, 0, 10, 10, 10]"
451,data/newdata/train/image14325_519xx.png,3,"[5, 1, 9, 10, 10]"
452,data/newdata/train/image28045_70xxx.png,2,"[7, 0, 10, 10, 10]"
453,data/newdata/train/image5184_51xxx.png,2,"[5, 1, 10, 10, 10]"
454,data/newdata/train/image21981_29xxx.png,2,"[2, 9, 10, 10, 10]"
455,data/newdata/train/image2450_13xxx.png,2,"[1, 3, 10, 10, 10]"
456,data/newdata/train/image7862_85xxx.png,2,"[8, 5, 10, 10, 10]"
457,data/newdata/train/image13309_5xxxx.png,1,"[5, 10, 10, 10, 10]"
458,data/newdata/train/image29193_149xx.png,3,"[1, 4, 9, 10, 10]"
459,data/newdata/train/image8698_164xx.png,3,"[1, 6, 4, 10, 10]"
460,data/newdata/train/image25471_5xxxx.png,1,"[5, 10, 10, 10, 10]"
461,data/newdata/train/image29017_498xx.png,3,"[4, 9, 8, 10, 10]"
462,data/newdata/train/image22931_33xxx.png,2,"[3, 3, 10, 10, 10]"
463,data/newdata/train/image26425_98xxx.png,2,"[9, 8, 10, 10, 10]"
464,data/newdata/train/image4095_789xx.png,3,"[7, 8, 9, 10, 10]"
465,data/newdata/train/image15382_29xxx.png,2,"[2, 9, 10, 10, 10]"
466,data/newdata/train/image28784_27xxx.png,2,"[2, 7, 10, 10, 10]"
467,data/newdata/train/image1419_294xx.png,3,"[2, 9, 4, 10, 10]"
468,data/newdata/train/image792_22xxx.png,2,"[2, 2, 10, 10, 10]"
469,data/newdata/train/image22807_47xxx.png,2,"[4, 7, 10, 10, 10]"
470,data/newdata/train/image21356_1xxxx.png,1,"[1, 10, 10, 10, 10]"
471,data/newdata/train/image14637_32xxx.png,2,"[3, 2, 10, 10, 10]"
472,data/newdata/train/image20062_1xxxx.png,1,"[1, 10, 10, 10, 10]"
473,data/newdata/train/image27073_8xxxx.png,1,"[8, 10, 10, 10, 10]"
474,data/newdata/train/image26620_226xx.png,3,"[2, 2, 6, 10, 10]"
475,data/newdata/train/image4350_14xxx.png,2,"[1, 4, 10, 10, 10]"
476,data/newdata/train/image19584_237xx.png,3,"[2, 3, 7, 10, 10]"
477,data/newdata/train/image1127_857xx.png,3,"[8, 5, 7, 10, 10]"
478,data/newdata/train/image26598_79xxx.png,2,"[7, 9, 10, 10, 10]"
479,data/newdata/train/image22203_17xxx.png,2,"[1, 7, 10, 10, 10]"
480,data/newdata/train/image11818_29xxx.png,2,"[2, 9, 10, 10, 10]"
481,data/newdata/train/image798_50xxx.png,2,"[5, 0, 10, 10, 10]"
482,data/newdata/train/image6830_86xxx.png,2,"[8, 6, 10, 10, 10]"
483,data/newdata/train/image11620_1554x.png,4,"[1, 5, 5, 4, 10]"
484,data/newdata/train/image15910_360xx.png,3,"[3, 6, 0, 10, 10]"
485,data/newdata/train/image10541_1xxxx.png,1,"[1, 10, 10, 10, 10]"
486,data/newdata/train/image2218_572xx.png,3,"[5, 7, 2, 10, 10]"
487,data/newdata/train/image7340_14xxx.png,2,"[1, 4, 10, 10, 10]"
488,data/newdata/train/image23373_176xx.png,3,"[1, 7, 6, 10, 10]"
489,data/newdata/train/image14400_114xx.png,3,"[1, 1, 4, 10, 10]"
490,data/newdata/train/image19898_108xx.png,3,"[1, 0, 8, 10, 10]"
491,data/newdata/train/image21490_45xxx.png,2,"[4, 5, 10, 10, 10]"
492,data/newdata/train/image5808_108xx.png,3,"[1, 0, 8, 10, 10]"
493,data/newdata/train/image1925_83xxx.png,2,"[8, 3, 10, 10, 10]"
494,data/newdata/train/image27940_23xxx.png,2,"[2, 3, 10, 10, 10]"
495,data/newdata/train/image3147_843xx.png,3,"[8, 4, 3, 10, 10]"
496,data/newdata/train/image20966_285xx.png,3,"[2, 8, 5, 10, 10]"
497,data/newdata/train/image9176_43xxx.png,2,"[4, 3, 10, 10, 10]"
498,data/newdata/train/image21377_94xxx.png,2,"[9, 4, 10, 10, 10]"
499,data/newdata/train/image7812_28xxx.png,2,"[2, 8, 10, 10, 10]"
500,data/newdata/train/image10181_19xxx.png,2,"[1, 9, 10, 10, 10]"
501,data/newdata/train/image23230_12xxx.png,2,"[1, 2, 10, 10, 10]"
502,data/newdata/train/image15495_15xxx.png,2,"[1, 5, 10, 10, 10]"
503,data/newdata/train/image6303_20xxx.png,2,"[2, 0, 10, 10, 10]"
504,data/newdata/train/image8191_11xxx.png,2,"[1, 1, 10, 10, 10]"
505,data/newdata/train/image2490_6xxxx.png,1,"[6, 10, 10, 10, 10]"
506,data/newdata/train/image17108_11xxx.png,2,"[1, 1, 10, 10, 10]"
507,data/newdata/train/image7753_100xx.png,3,"[1, 0, 0, 10, 10]"
508,data/newdata/train/image14890_530xx.png,3,"[5, 3, 0, 10, 10]"
509,data/newdata/train/image14438_6xxxx.png,1,"[6, 10, 10, 10, 10]"
510,data/newdata/train/image914_26xxx.png,2,"[2, 6, 10, 10, 10]"
511,data/newdata/train/image6547_637xx.png,3,"[6, 3, 7, 10, 10]"
512,data/newdata/train/image6679_1xxxx.png,1,"[1, 10, 10, 10, 10]"
513,data/newdata/train/image28539_1405x.png,4,"[1, 4, 0, 5, 10]"
514,data/newdata/train/image4257_5xxxx.png,1,"[5, 10, 10, 10, 10]"
515,data/newdata/train/image22483_63xxx.png,2,"[6, 3, 10, 10, 10]"
516,data/newdata/train/image4661_30xxx.png,2,"[3, 0, 10, 10, 10]"
517,data/newdata/train/image2458_215xx.png,3,"[2, 1, 5, 10, 10]"
518,data/newdata/train/image5356_19xxx.png,2,"[1, 9, 10, 10, 10]"
519,data/newdata/train/image17754_315xx.png,3,"[3, 1, 5, 10, 10]"
520,data/newdata/train/image25867_191xx.png,3,"[1, 9, 1, 10, 10]"
521,data/newdata/train/image12005_461xx.png,3,"[4, 6, 1, 10, 10]"
522,data/newdata/train/image5913_1769x.png,4,"[1, 7, 6, 9, 10]"
523,data/newdata/train/image15086_25xxx.png,2,"[2, 5, 10, 10, 10]"
524,data/newdata/train/image15028_607xx.png,3,"[6, 0, 7, 10, 10]"
525,data/newdata/train/image14204_84xxx.png,2,"[8, 4, 10, 10, 10]"
526,data/newdata/train/image4200_15xxx.png,2,"[1, 5, 10, 10, 10]"
527,data/newdata/train/image28664_6xxxx.png,1,"[6, 10, 10, 10, 10]"
528,data/newdata/train/image27447_70xxx.png,2,"[7, 0, 10, 10, 10]"
529,data/newdata/train/image18930_51xxx.png,2,"[5, 1, 10, 10, 10]"
530,data/newdata/train/image9_1000x.png,4,"[1, 0, 0, 0, 10]"
531,data/newdata/train/image16790_8xxxx.png,1,"[8, 10, 10, 10, 10]"
532,data/newdata/train/image27138_739xx.png,3,"[7, 3, 9, 10, 10]"
533,data/newdata/train/image19218_2115x.png,4,"[2, 1, 1, 5, 10]"
534,data/newdata/train/image25230_279xx.png,3,"[2, 7, 9, 10, 10]"
535,data/newdata/train/image2065_8xxxx.png,1,"[8, 10, 10, 10, 10]"
536,data/newdata/train/image8578_8xxxx.png,1,"[8, 10, 10, 10, 10]"
537,data/newdata/train/image14114_11xxx.png,2,"[1, 1, 10, 10, 10]"
538,data/newdata/train/image24531_347xx.png,3,"[3, 4, 7, 10, 10]"
539,data/newdata/train/image16893_52xxx.png,2,"[5, 2, 10, 10, 10]"
540,data/newdata/train/image398_5xxxx.png,1,"[5, 10, 10, 10, 10]"
541,data/newdata/train/image7906_32xxx.png,2,"[3, 2, 10, 10, 10]"
542,data/newdata/train/image2711_31xxx.png,2,"[3, 1, 10, 10, 10]"
543,data/newdata/train/image6814_87xxx.png,2,"[8, 7, 10, 10, 10]"
544,data/newdata/train/image15155_1xxxx.png,1,"[1, 10, 10, 10, 10]"
545,data/newdata/train/image8065_6xxxx.png,1,"[6, 10, 10, 10, 10]"
546,data/newdata/train/image14527_85xxx.png,2,"[8, 5, 10, 10, 10]"
547,data/newdata/train/image3340_157xx.png,3,"[1, 5, 7, 10, 10]"
548,data/newdata/train/image22640_52xxx.png,2,"[5, 2, 10, 10, 10]"
549,data/newdata/train/image26252_32xxx.png,2,"[3, 2, 10, 10, 10]"
550,data/newdata/train/image13567_1580x.png,4,"[1, 5, 8, 0, 10]"
551,data/newdata/train/image25295_218xx.png,3,"[2, 1, 8, 10, 10]"
552,data/newdata/train/image17204_30xxx.png,2,"[3, 0, 10, 10, 10]"
553,data/newdata/train/image21525_7xxxx.png,1,"[7, 10, 10, 10, 10]"
554,data/newdata/train/image19520_97xxx.png,2,"[9, 7, 10, 10, 10]"
555,data/newdata/train/image26811_14xxx.png,2,"[1, 4, 10, 10, 10]"
556,data/newdata/train/image18_93xxx.png,2,"[9, 3, 10, 10, 10]"
557,data/newdata/train/image6591_177xx.png,3,"[1, 7, 7, 10, 10]"
558,data/newdata/train/image21696_2462x.png,4,"[2, 4, 6, 2, 10]"
559,data/newdata/train/image16036_165xx.png,3,"[1, 6, 5, 10, 10]"
560,data/newdata/train/image29355_71xxx.png,2,"[7, 1, 10, 10, 10]"
561,data/newdata/train/image28029_11xxx.png,2,"[1, 1, 10, 10, 10]"
562,data/newdata/train/image17533_14xxx.png,2,"[1, 4, 10, 10, 10]"
563,data/newdata/train/image19616_41xxx.png,2,"[4, 1, 10, 10, 10]"
564,data/newdata/train/image24057_177xx.png,3,"[1, 7, 7, 10, 10]"
565,data/newdata/train/image16906_33xxx.png,2,"[3, 3, 10, 10, 10]"
566,data/newdata/train/image8071_17xxx.png,2,"[1, 7, 10, 10, 10]"
567,data/newdata/train/image27241_35xxx.png,2,"[3, 5, 10, 10, 10]"
568,data/newdata/train/image22111_57xxx.png,2,"[5, 7, 10, 10, 10]"
569,data/newdata/train/image16913_45xxx.png,2,"[4, 5, 10, 10, 10]"
570,data/newdata/train/image21682_62xxx.png,2,"[6, 2, 10, 10, 10]"
571,data/newdata/train/image2650_590xx.png,3,"[5, 9, 0, 10, 10]"
572,data/newdata/train/image7881_51xxx.png,2,"[5, 1, 10, 10, 10]"
573,data/newdata/train/image26791_792xx.png,3,"[7, 9, 2, 10, 10]"
574,data/newdata/train/image3925_2xxxx.png,1,"[2, 10, 10, 10, 10]"
575,data/newdata/train/image28508_65xxx.png,2,"[6, 5, 10, 10, 10]"
576,data/newdata/train/image3502_32xxx.png,2,"[3, 2, 10, 10, 10]"
577,data/newdata/train/image2003_10xxx.png,2,"[1, 0, 10, 10, 10]"
578,data/newdata/train/image24862_306xx.png,3,"[3, 0, 6, 10, 10]"
579,data/newdata/train/image2461_24xxx.png,2,"[2, 4, 10, 10, 10]"
580,data/newdata/train/image6139_33xxx.png,2,"[3, 3, 10, 10, 10]"
581,data/newdata/train/image367_1969x.png,4,"[1, 9, 6, 9, 10]"
582,data/newdata/train/image28766_131xx.png,3,"[1, 3, 1, 10, 10]"
583,data/newdata/train/image10139_2708x.png,4,"[2, 7, 0, 8, 10]"
584,data/newdata/train/image6177_66xxx.png,2,"[6, 6, 10, 10, 10]"
585,data/newdata/train/image24139_24xxx.png,2,"[2, 4, 10, 10, 10]"
586,data/newdata/train/image12282_389xx.png,3,"[3, 8, 9, 10, 10]"
587,data/newdata/train/image13951_243xx.png,3,"[2, 4, 3, 10, 10]"
588,data/newdata/train/image22279_149xx.png,3,"[1, 4, 9, 10, 10]"
589,data/newdata/train/image24195_39xxx.png,2,"[3, 9, 10, 10, 10]"
590,data/newdata/train/image24831_1xxxx.png,1,"[1, 10, 10, 10, 10]"
591,data/newdata/train/image18101_63xxx.png,2,"[6, 3, 10, 10, 10]"
592,data/newdata/train/image8737_128xx.png,3,"[1, 2, 8, 10, 10]"
593,data/newdata/train/image17209_41xxx.png,2,"[4, 1, 10, 10, 10]"
594,data/newdata/train/image8978_113xx.png,3,"[1, 1, 3, 10, 10]"
595,data/newdata/train/image26339_44xxx.png,2,"[4, 4, 10, 10, 10]"
596,data/newdata/train/image8921_212xx.png,3,"[2, 1, 2, 10, 10]"
597,data/newdata/train/image5289_50xxx.png,2,"[5, 0, 10, 10, 10]"
598,data/newdata/train/image17317_4844x.png,4,"[4, 8, 4, 4, 10]"
599,data/newdata/train/image26145_2xxxx.png,1,"[2, 10, 10, 10, 10]"
600,data/newdata/train/image20833_23xxx.png,2,"[2, 3, 10, 10, 10]"
601,data/newdata/train/image2204_15xxx.png,2,"[1, 5, 10, 10, 10]"
602,data/newdata/train/image21858_59xxx.png,2,"[5, 9, 10, 10, 10]"
603,data/newdata/train/image238_17xxx.png,2,"[1, 7, 10, 10, 10]"
604,data/newdata/train/image28049_30xxx.png,2,"[3, 0, 10, 10, 10]"
605,data/newdata/train/image29350_30xxx.png,2,"[3, 0, 10, 10, 10]"
606,data/newdata/train/image13633_7xxxx.png,1,"[7, 10, 10, 10, 10]"
607,data/newdata/train/image3089_93xxx.png,2,"[9, 3, 10, 10, 10]"
608,data/newdata/train/image383_124xx.png,3,"[1, 2, 4, 10, 10]"
609,data/newdata/train/image19392_24xxx.png,2,"[2, 4, 10, 10, 10]"
610,data/newdata/train/image588_14xxx.png,2,"[1, 4, 10, 10, 10]"
611,data/newdata/train/image29111_11xxx.png,2,"[1, 1, 10, 10, 10]"
612,data/newdata/train/image20269_40xxx.png,2,"[4, 0, 10, 10, 10]"
613,data/newdata/train/image14636_418xx.png,3,"[4, 1, 8, 10, 10]"
614,data/newdata/train/image24339_399xx.png,3,"[3, 9, 9, 10, 10]"
615,data/newdata/train/image26919_35xxx.png,2,"[3, 5, 10, 10, 10]"
616,data/newdata/train/image12654_26xxx.png,2,"[2, 6, 10, 10, 10]"
617,data/newdata/train/image9503_144xx.png,3,"[1, 4, 4, 10, 10]"
618,data/newdata/train/image16470_53xxx.png,2,"[5, 3, 10, 10, 10]"
619,data/newdata/train/image24717_26xxx.png,2,"[2, 6, 10, 10, 10]"
620,data/newdata/train/image11117_11xxx.png,2,"[1, 1, 10, 10, 10]"
621,data/newdata/train/image9617_1056x.png,4,"[1, 0, 5, 6, 10]"
622,data/newdata/train/image27194_42xxx.png,2,"[4, 2, 10, 10, 10]"
623,data/newdata/train/image11282_36xxx.png,2,"[3, 6, 10, 10, 10]"
624,data/newdata/train/image15379_150xx.png,3,"[1, 5, 0, 10, 10]"
625,data/newdata/train/image724_1xxxx.png,1,"[1, 10, 10, 10, 10]"
626,data/newdata/train/image4907_46xxx.png,2,"[4, 6, 10, 10, 10]"
627,data/newdata/train/image3883_76xxx.png,2,"[7, 6, 10, 10, 10]"
628,data/newdata/train/image7625_278xx.png,3,"[2, 7, 8, 10, 10]"
629,data/newdata/train/image3633_5xxxx.png,1,"[5, 10, 10, 10, 10]"
630,data/newdata/train/image29159_8xxxx.png,1,"[8, 10, 10, 10, 10]"
631,data/newdata/train/image17186_38xxx.png,2,"[3, 8, 10, 10, 10]"
632,data/newdata/train/image27717_17xxx.png,2,"[1, 7, 10, 10, 10]"
633,data/newdata/train/image20144_68xxx.png,2,"[6, 8, 10, 10, 10]"
634,data/newdata/train/image2283_74xxx.png,2,"[7, 4, 10, 10, 10]"
635,data/newdata/train/image22174_4xxxx.png,1,"[4, 10, 10, 10, 10]"
636,data/newdata/train/image5733_2xxxx.png,1,"[2, 10, 10, 10, 10]"
637,data/newdata/train/image12732_2375x.png,4,"[2, 3, 7, 5, 10]"
638,data/newdata/train/image18737_144xx.png,3,"[1, 4, 4, 10, 10]"
639,data/newdata/train/image6717_56xxx.png,2,"[5, 6, 10, 10, 10]"
640,data/newdata/train/image7990_94xxx.png,2,"[9, 4, 10, 10, 10]"
641,data/newdata/train/image23211_108xx.png,3,"[1, 0, 8, 10, 10]"
642,data/newdata/train/image17216_12xxx.png,2,"[1, 2, 10, 10, 10]"
643,data/newdata/train/image21944_397xx.png,3,"[3, 9, 7, 10, 10]"
644,data/newdata/train/image28033_28xxx.png,2,"[2, 8, 10, 10, 10]"
645,data/newdata/train/image25116_204xx.png,3,"[2, 0, 4, 10, 10]"
646,data/newdata/train/image17021_21xxx.png,2,"[2, 1, 10, 10, 10]"
647,data/newdata/train/image561_17xxx.png,2,"[1, 7, 10, 10, 10]"
648,data/newdata/train/image7943_64xxx.png,2,"[6, 4, 10, 10, 10]"
649,data/newdata/train/image8017_552xx.png,3,"[5, 5, 2, 10, 10]"
650,data/newdata/train/image8470_416xx.png,3,"[4, 1, 6, 10, 10]"
651,data/newdata/train/image6627_5xxxx.png,1,"[5, 10, 10, 10, 10]"
652,data/newdata/train/image27466_40xxx.png,2,"[4, 0, 10, 10, 10]"
653,data/newdata/train/image2707_19xxx.png,2,"[1, 9, 10, 10, 10]"
654,data/newdata/train/image4488_11xxx.png,2,"[1, 1, 10, 10, 10]"
655,data/newdata/train/image14861_35xxx.png,2,"[3, 5, 10, 10, 10]"
656,data/newdata/train/image19555_50xxx.png,2,"[5, 0, 10, 10, 10]"
657,data/newdata/train/image27458_18xxx.png,2,"[1, 8, 10, 10, 10]"
658,data/newdata/train/image16677_6xxxx.png,1,"[6, 10, 10, 10, 10]"
659,data/newdata/train/image8687_114xx.png,3,"[1, 1, 4, 10, 10]"
660,data/newdata/train/image2639_53xxx.png,2,"[5, 3, 10, 10, 10]"
661,data/newdata/train/image12658_18xxx.png,2,"[1, 8, 10, 10, 10]"
662,data/newdata/train/image4123_8xxxx.png,1,"[8, 10, 10, 10, 10]"
663,data/newdata/train/image26366_40xxx.png,2,"[4, 0, 10, 10, 10]"
664,data/newdata/train/image22502_42xxx.png,2,"[4, 2, 10, 10, 10]"
665,data/newdata/train/image6531_22xxx.png,2,"[2, 2, 10, 10, 10]"
666,data/newdata/train/image16401_10xxx.png,2,"[1, 0, 10, 10, 10]"
667,data/newdata/train/image28968_315xx.png,3,"[3, 1, 5, 10, 10]"
668,data/newdata/train/image14140_35xxx.png,2,"[3, 5, 10, 10, 10]"
669,data/newdata/train/image24857_12xxx.png,2,"[1, 2, 10, 10, 10]"
670,data/newdata/train/image21316_124xx.png,3,"[1, 2, 4, 10, 10]"
671,data/newdata/train/image14618_247xx.png,3,"[2, 4, 7, 10, 10]"
672,data/newdata/train/image6365_80xxx.png,2,"[8, 0, 10, 10, 10]"
673,data/newdata/train/image1498_296xx.png,3,"[2, 9, 6, 10, 10]"
674,data/newdata/train/image7878_16xxx.png,2,"[1, 6, 10, 10, 10]"
675,data/newdata/train/image18537_31xxx.png,2,"[3, 1, 10, 10, 10]"
676,data/newdata/train/image21627_14xxx.png,2,"[1, 4, 10, 10, 10]"
677,data/newdata/train/image29185_161xx.png,3,"[1, 6, 1, 10, 10]"
678,data/newdata/train/image6669_47xxx.png,2,"[4, 7, 10, 10, 10]"
